Caja,Sucursal,ID Cámara,¿Alarma?,Fecha y Hora,Imagen,¿Gestionada?,Merma,Motivo Descarte,Recuperación,Tipo de Alerta,Hora Despliegue Alerta,Hora Gestión Alerta,Folio,Fecha Hora Cliente Acuse Recibo,Fecha Hora Servidor Acuse Recibo,Usuario,Detenido
0,121,0,False,2022-10-21 21:41:10+00:00,/app/media/2022/10/21/caja-0-18-41-10..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-10-21 21:41:10.106236+00:00,2022-10-22 01:40:30.876076+00:00,1,2022-10-21 21:38:42.863000+00:00,2022-10-21 21:41:10.174582+00:00,142205394,
1,121,155,False,2022-10-21 21:42:18+00:00,/app/media/2022/10/21/caja-1-18-42-18..jpg,True,0,Carro de otro cliente,,sco,2022-10-21 21:42:18.613665+00:00,2022-10-22 01:26:33.013337+00:00,1,2022-10-21 21:39:51.363000+00:00,2022-10-21 21:42:18.681230+00:00,142205394,
1,121,156,False,2022-10-21 21:43:42+00:00,/app/media/2022/10/21/caja-1-18-43-42..jpg,True,0,Carro de otro cliente,,sco,2022-10-21 21:43:42.677188+00:00,2022-10-22 01:26:25.793181+00:00,1,2022-10-21 21:41:15.429000+00:00,2022-10-21 21:43:42.746262+00:00,142205394,
6,121,116,False,2022-10-21 21:48:28+00:00,/app/media/2022/10/21/caja-6-18-48-28..jpg,True,0,Carro de otro cliente,,sco,2022-10-21 21:48:28.906810+00:00,2022-10-22 01:13:08.237869+00:00,1,2022-10-21 21:46:01.655000+00:00,2022-10-21 21:48:28.975991+00:00,142205394,
5,121,151,False,2022-10-21 21:54:58+00:00,/app/media/2022/10/21/caja-5-18-54-58..jpg,True,0,Intervención Cajera,,sco,2022-10-21 21:54:58.189460+00:00,2022-10-22 00:55:06.755698+00:00,1,2022-10-21 21:52:30.937000+00:00,2022-10-21 21:54:58.299215+00:00,142205394,
5,121,152,False,2022-10-21 21:57:49+00:00,/app/media/2022/10/21/caja-5-18-57-49..jpg,True,0,Carro de otro cliente,,sco,2022-10-21 21:57:49.832858+00:00,2022-10-22 00:57:56.040555+00:00,1,2022-10-21 21:55:22.579000+00:00,2022-10-21 21:57:50.020123+00:00,142205394,
4,121,105,False,2022-10-21 22:00:25+00:00,/app/media/2022/10/21/caja-4-19-00-25..jpg,True,0,Error de Reconocimiento,,sco,2022-10-21 22:00:25.157037+00:00,2022-10-22 01:01:11.278273+00:00,1,2022-10-21 21:57:57.870000+00:00,2022-10-21 22:00:25.358263+00:00,142205394,
1,121,162,False,2022-10-21 22:12:37+00:00,/app/media/2022/10/21/caja-1-19-12-37..jpg,True,0,Carro de otro cliente,,sco,2022-10-21 22:12:38.048991+00:00,2022-10-22 01:12:48.384301+00:00,1,2022-10-21 22:10:10.755000+00:00,2022-10-21 22:12:38.126267+00:00,142205394,
5,121,163,False,2022-10-21 22:39:51+00:00,/app/media/2022/10/21/caja-5-19-39-51..jpg,True,0,Intervención Cajera,,sco,2022-10-21 22:39:51.210182+00:00,2022-10-22 01:40:15.621926+00:00,1,2022-10-21 22:37:23.919000+00:00,2022-10-21 22:39:51.393689+00:00,142205394,
6,121,128,False,2022-10-21 22:49:37+00:00,/app/media/2022/10/21/caja-6-19-49-37..jpg,True,0,Carro de otro cliente,,sco,2022-10-21 22:49:37.763848+00:00,2022-10-22 01:49:59.177795+00:00,1,2022-10-21 22:47:10.452000+00:00,2022-10-21 22:49:37.955512+00:00,142205394,
1,121,173,False,2022-10-21 22:50:52+00:00,/app/media/2022/10/21/caja-1-19-50-52..jpg,True,0,Carro de otro cliente,,sco,2022-10-21 22:50:52.365107+00:00,2022-10-22 01:50:58.026612+00:00,1,2022-10-21 22:48:25.052000+00:00,2022-10-21 22:50:52.535885+00:00,142205394,
4,121,113,False,2022-10-21 22:52:14+00:00,/app/media/2022/10/21/caja-4-19-52-14..jpg,True,0,Carro de otro cliente,,sco,2022-10-21 22:52:14.151149+00:00,2022-10-22 02:28:46.386263+00:00,1,2022-10-21 22:49:46.828000+00:00,2022-10-21 22:52:14.325502+00:00,142205394,
1,121,174,False,2022-10-21 22:56:08+00:00,/app/media/2022/10/21/caja-1-19-56-08..jpg,True,0,Carro de otro cliente,,sco,2022-10-21 22:56:08.905720+00:00,2022-10-22 01:56:14.231209+00:00,1,2022-10-21 22:53:41.587000+00:00,2022-10-21 22:56:09.012183+00:00,142205394,
4,121,114,False,2022-10-21 22:57:39+00:00,/app/media/2022/10/21/caja-4-19-57-39..jpg,True,0,Carro de otro cliente,,sco,2022-10-21 22:57:39.523021+00:00,2022-10-22 02:28:53.116744+00:00,1,2022-10-21 22:55:12.199000+00:00,2022-10-21 22:57:39.692493+00:00,142205394,
5,121,171,False,2022-10-21 23:09:22+00:00,/app/media/2022/10/21/caja-5-20-09-22..jpg,True,0,Carro de otro cliente,,sco,2022-10-21 23:09:23.057510+00:00,2022-10-22 02:14:59.582109+00:00,1,2022-10-21 23:06:55.724000+00:00,2022-10-21 23:09:23.136453+00:00,142205394,
