Zona,Caja,Sucursal,ID Cámara,¿Alarma?,Fecha y Hora,Imagen,¿Gestionada?,Merma,Motivo Descarte,Recuperación,Tipo de Alerta,Hora Despliegue Alerta,Hora Gestión Alerta,Folio,Fecha Hora Cliente Acuse Recibo,Fecha Hora Servidor Acuse Recibo,Usuario,Detenido
,8,95,47,False,2022-11-13 18:33:19+00:00,/app/media/2022/11/13/caja-8-15-33-19..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 18:33:19.686142+00:00,2022-11-13 21:33:33.319277+00:00,1,2022-11-13 18:33:33.198000+00:00,2022-11-13 18:33:21.403179+00:00,125097030,
,1,95,75,False,2022-11-13 18:34:27+00:00,/app/media/2022/11/13/caja-1-15-34-27..jpg,True,0,Error de Reconocimiento,,sco,2022-11-13 18:34:27.390947+00:00,2022-11-13 21:34:39.675784+00:00,1,2022-11-13 18:34:40.885000+00:00,2022-11-13 18:34:29.224384+00:00,125097030,
,8,95,48,False,2022-11-13 18:53:28+00:00,/app/media/2022/11/13/caja-8-15-53-28..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 18:53:28.655865+00:00,2022-11-13 22:16:42.822459+00:00,1,2022-11-13 18:53:42.150000+00:00,2022-11-13 18:53:30.219045+00:00,125097030,
,12,95,77,False,2022-11-13 19:18:07+00:00,/app/media/2022/11/13/caja-12-16-18-07..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 19:18:07.472221+00:00,2022-11-13 22:31:23.004179+00:00,1,2022-11-13 19:18:21.030000+00:00,2022-11-13 19:18:09.187128+00:00,125097030,
,1,95,87,False,2022-11-13 19:43:22+00:00,/app/media/2022/11/13/caja-1-16-43-22..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 19:43:22.294550+00:00,2022-11-13 22:49:41.585385+00:00,1,2022-11-13 19:43:35.858000+00:00,2022-11-13 19:43:24.086726+00:00,125097030,
,12,95,83,False,2022-11-13 19:44:43+00:00,/app/media/2022/11/13/caja-12-16-44-43..jpg,True,0,Error de Reconocimiento,,sco,2022-11-13 19:44:43.823772+00:00,2022-11-13 22:44:51.585354+00:00,1,2022-11-13 19:44:57.354000+00:00,2022-11-13 19:44:44.074518+00:00,125097030,
,11,95,92,False,2022-11-13 19:47:43+00:00,/app/media/2022/11/13/caja-11-16-47-43..jpg,True,0,Error de Reconocimiento,,sco,2022-11-13 19:47:43.473001+00:00,2022-11-13 22:47:51.025727+00:00,1,2022-11-13 19:47:56.977000+00:00,2022-11-13 19:47:45.167771+00:00,125097030,
,8,95,55,False,2022-11-13 19:49:59+00:00,/app/media/2022/11/13/caja-8-16-49-59..jpg,True,0,Error de Reconocimiento,,sco,2022-11-13 19:49:59.374346+00:00,2022-11-13 22:50:10.473778+00:00,1,2022-11-13 19:50:13.295000+00:00,2022-11-13 19:49:59.931919+00:00,125097030,
,10,95,78,False,2022-11-13 19:57:43+00:00,/app/media/2022/11/13/caja-10-16-57-43..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 19:57:43.114068+00:00,2022-11-13 22:59:15.660873+00:00,1,2022-11-13 19:57:56.642000+00:00,2022-11-13 19:57:44.874722+00:00,125097030,
,2,95,100,False,2022-11-13 19:58:16+00:00,/app/media/2022/11/13/caja-2-16-58-16..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 19:58:16.719319+00:00,2022-11-13 22:58:57.100362+00:00,1,2022-11-13 19:58:30.214000+00:00,2022-11-13 19:58:16.849239+00:00,125097030,
