Zona,Caja,Sucursal,ID Cámara,¿Alarma?,Fecha y Hora,Imagen,¿Gestionada?,Merma,Motivo Descarte,Recuperación,Tipo de Alerta,Hora Despliegue Alerta,Hora Gestión Alerta,Folio,Fecha Hora Cliente Acuse Recibo,Fecha Hora Servidor Acuse Recibo,Usuario,Detenido
,7,3,37,False,2022-11-14 16:20:09+00:00,/app/media/2022/11/14/caja-7-13-20-09..jpg,True,0,Carro Vacío,,sco,2022-11-14 16:20:10.060398+00:00,2022-11-14 19:20:20.436479+00:00,1,2022-11-14 16:20:35.848000+00:00,2022-11-14 16:20:11.627227+00:00,166477921,
,0,3,0,False,2022-11-14 16:29:24+00:00,/app/media/2022/11/14/caja-0-13-29-24..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-11-14 16:29:24.640360+00:00,2022-11-14 19:29:46.316412+00:00,1,2022-11-14 16:29:50.479000+00:00,2022-11-14 16:29:26.084950+00:00,166477921,
,2,3,69,False,2022-11-14 16:53:17+00:00,/app/media/2022/11/14/caja-2-13-53-17..jpg,True,0,Carro Vacío,,sco,2022-11-14 16:53:17.603905+00:00,2022-11-14 19:54:42.349921+00:00,1,2022-11-14 16:53:43.313000+00:00,2022-11-14 16:53:17.814731+00:00,166477921,
,10,3,85,False,2022-11-14 16:58:28+00:00,/app/media/2022/11/14/caja-10-13-58-28..jpg,True,0,Carro Vacío,,sco,2022-11-14 16:58:28.236163+00:00,2022-11-14 19:58:44.827587+00:00,1,2022-11-14 16:58:53.937000+00:00,2022-11-14 16:58:29.806367+00:00,166477921,
,2,3,72,False,2022-11-14 17:04:48+00:00,/app/media/2022/11/14/caja-2-14-04-48..jpg,True,0,Bolsa Reutilizable,,sco,2022-11-14 17:04:48.701511+00:00,2022-11-14 20:05:19.027779+00:00,1,2022-11-14 17:05:14.345000+00:00,2022-11-14 17:04:50.111109+00:00,166477921,
,0,3,0,False,2022-11-14 17:14:48+00:00,/app/media/2022/11/14/caja-0-14-14-48..jpg,True,0,Cliente Pagó en SCO,,simulacion,2022-11-14 17:14:48.047232+00:00,2022-11-14 20:15:09.215435+00:00,1,2022-11-14 17:15:13.783000+00:00,2022-11-14 17:14:49.488795+00:00,166477921,
,1,3,83,False,2022-11-14 17:27:54+00:00,/app/media/2022/11/14/caja-1-14-27-54..jpg,True,0,Carro de otro cliente,,sco,2022-11-14 17:27:54.776239+00:00,2022-11-14 20:28:06.874775+00:00,1,2022-11-14 17:28:20.496000+00:00,2022-11-14 17:27:56.257271+00:00,166477921,
,7,3,48,False,2022-11-14 17:31:36+00:00,/app/media/2022/11/14/caja-7-14-31-36..jpg,True,0,Bolsa Reutilizable,,sco,2022-11-14 17:31:36.234544+00:00,2022-11-14 20:31:50.092788+00:00,1,2022-11-14 17:32:01.920000+00:00,2022-11-14 17:31:37.733073+00:00,166477921,
,6,3,63,False,2022-11-14 17:54:51+00:00,/app/media/2022/11/14/caja-6-14-54-51..jpg,True,0,Carro de otro cliente,,sco,2022-11-14 17:54:51.458492+00:00,2022-11-14 20:55:18.663402+00:00,1,2022-11-14 17:55:17.170000+00:00,2022-11-14 17:54:53.020446+00:00,166477921,
,7,3,51,False,2022-11-14 17:58:47+00:00,/app/media/2022/11/14/caja-7-14-58-47..jpg,True,0,Carro de otro cliente,,sco,2022-11-14 17:58:47.768717+00:00,2022-11-14 21:00:52.440244+00:00,1,2022-11-14 17:59:13.523000+00:00,2022-11-14 17:58:49.145051+00:00,166477921,
,8,3,91,False,2022-11-14 17:59:12+00:00,/app/media/2022/11/14/caja-8-14-59-12..jpg,True,0,Carro de otro cliente,,sco,2022-11-14 17:59:12.161456+00:00,2022-11-14 21:00:13.635770+00:00,1,2022-11-14 17:59:37.863000+00:00,2022-11-14 17:59:12.330759+00:00,166477921,
,5,3,68,False,2022-11-14 18:12:07+00:00,/app/media/2022/11/14/caja-5-15-12-07..jpg,True,0,Carro Vacío,,sco,2022-11-14 18:12:07.937573+00:00,2022-11-14 21:12:25.726083+00:00,1,2022-11-14 18:12:33.723000+00:00,2022-11-14 18:12:09.372280+00:00,166477921,
,7,3,54,False,2022-11-14 18:23:06+00:00,/app/media/2022/11/14/caja-7-15-23-06..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 18:23:06.936727+00:00,2022-11-14 21:23:28.790553+00:00,1,2022-11-14 18:23:32.697000+00:00,2022-11-14 18:23:08.244391+00:00,166477921,
,4,3,47,False,2022-11-14 18:23:57+00:00,/app/media/2022/11/14/caja-4-15-23-57..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 18:23:57.354888+00:00,2022-11-14 21:24:09.695919+00:00,1,2022-11-14 18:24:23.128000+00:00,2022-11-14 18:23:57.502675+00:00,166477921,
,6,3,72,False,2022-11-14 19:38:19+00:00,/app/media/2022/11/14/caja-6-16-38-19..jpg,True,0,Carro Vacío,,sco,2022-11-14 19:38:19.306633+00:00,2022-11-14 22:38:25.486807+00:00,1,2022-11-14 19:38:44.431000+00:00,2022-11-14 19:38:20.652685+00:00,166477921,
,3,3,118,False,2022-11-14 19:43:53+00:00,/app/media/2022/11/14/caja-3-16-43-53..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 19:43:53.420819+00:00,2022-11-14 22:44:07.435825+00:00,1,2022-11-14 19:44:18.552000+00:00,2022-11-14 19:43:54.911842+00:00,166477921,
,4,3,52,False,2022-11-14 19:48:43+00:00,/app/media/2022/11/14/caja-4-16-48-43..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 19:48:43.708026+00:00,2022-11-14 22:48:51.744234+00:00,1,2022-11-14 19:49:08.778000+00:00,2022-11-14 19:48:43.815096+00:00,166477921,
